"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id","peak_offpeak"
"9","6B8578E8","GO101_25_16367","Bayside (Bus)","16367","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16368","Great Neck (Bus)","16368","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16369","Bayside (Bus)","16369","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16370","Great Neck (Bus)","16370","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16371","Bayside (Bus)","16371","1","413ECCC3W","0"
"9","E33669F6","GO101_25_16372","Great Neck (Bus)","16372","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16373","Bayside (Bus)","16373","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16390","Great Neck (Bus)","16390","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16392","Great Neck (Bus)","16392","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16393","Bayside (Bus)","16393","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16394","Great Neck (Bus)","16394","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16395","Bayside (Bus)","16395","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16396","Great Neck (Bus)","16396","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16397","Bayside (Bus)","16397","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16398","Great Neck (Bus)","16398","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16399","Bayside (Bus)","16399","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16412","Great Neck (Bus)","16412","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16413","Bayside (Bus)","16413","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16414","Great Neck (Bus)","16414","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16415","Bayside (Bus)","16415","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16416","Great Neck (Bus)","16416","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16417","Bayside (Bus)","16417","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16418","Great Neck (Bus)","16418","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16419","Bayside (Bus)","16419","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16420","Great Neck (Bus)","16420","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16421","Bayside (Bus)","16421","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16423","Bayside (Bus)","16423","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16450","Great Neck (Bus)","16450","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16451","Bayside (Bus)","16451","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16452","Great Neck (Bus)","16452","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16453","Bayside (Bus)","16453","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16454","Great Neck (Bus)","16454","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16455","Bayside (Bus)","16455","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16456","Great Neck (Bus)","16456","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16457","Bayside (Bus)","16457","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16458","Great Neck (Bus)","16458","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16459","Bayside (Bus)","16459","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16460","Great Neck (Bus)","16460","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16461","Bayside (Bus)","16461","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16462","Great Neck (Bus)","16462","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16463","Bayside (Bus)","16463","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16464","Great Neck (Bus)","16464","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16465","Bayside (Bus)","16465","1","413ECCC3W","0"
"9","6B8578E8","GO101_25_16466","Great Neck (Bus)","16466","0","413ECCC3","0"
"9","6B8578E8","GO101_25_16468","Great Neck (Bus)","16468","0","413ECCC3","0"
"9","58CE1625","GO101_25_20300","Port Washington (Bus)","20300","0","370442D1","0"
"9","58CE1625","GO101_25_20303","Bayside (Bus)","20303","1","370442D1W","0"
"9","58CE1625","GO101_25_20305","Bayside (Bus)","20305","1","370442D1W","0"
"9","58CE1625","GO101_25_20307","Bayside (Bus)","20307","1","370442D1W","0"
"9","E8879671","GO101_25_20373","Bayside (Bus)","20373","1","370442D1W","0"
"9","E8879671","GO101_25_20376","Port Washington (Bus)","20376","0","370442D1","0"
"9","E8879671","GO101_25_20378","Port Washington (Bus)","20378","0","370442D1","0"
"9","E8879671","GO101_25_20380","Port Washington (Bus)","20380","0","370442D1","0"
"9","39305787","GO101_25_20382","Port Washington (Bus)","20382","0","370442D1","0"
"9","E8879671","GO101_25_20393","Bayside (Bus)","20393","1","370442D1W","0"
"9","58CE1625","GO101_25_20400","Port Washington (Bus)","20400","0","370442D1","0"
"9","6B8578E8","GO101_25_26300","Port Washington (Bus)","26300","0","370442D1","0"
"9","6B8578E8","GO101_25_26301","Bayside (Bus)","26301","1","370442D1W","0"
"9","6B8578E8","GO101_25_26302","Port Washington (Bus)","26302","0","370442D1","0"
"9","6B8578E8","GO101_25_26303","Bayside (Bus)","26303","1","370442D1W","0"
"9","6B8578E8","GO101_25_26304","Port Washington (Bus)","26304","0","370442D1","0"
"9","6B8578E8","GO101_25_26305","Bayside (Bus)","26305","1","370442D1W","0"
"9","6B8578E8","GO101_25_26307","Bayside (Bus)","26307","1","370442D1W","0"
"9","6B8578E8","GO101_25_26310","Port Washington (Bus)","26310","0","370442D1","0"
"9","6B8578E8","GO101_25_26311","Bayside (Bus)","26311","1","370442D1W","0"
"9","6B8578E8","GO101_25_26312","Port Washington (Bus)","26312","0","370442D1","0"
"9","6B8578E8","GO101_25_26313","Bayside (Bus)","26313","1","370442D1W","0"
"9","6B8578E8","GO101_25_26314","Port Washington (Bus)","26314","0","370442D1","0"
"9","6B8578E8","GO101_25_26315","Bayside (Bus)","26315","1","370442D1W","0"
"9","6B8578E8","GO101_25_26316","Port Washington (Bus)","26316","0","370442D1","0"
"9","6B8578E8","GO101_25_26317","Bayside (Bus)","26317","1","370442D1W","0"
"9","6B8578E8","GO101_25_26318","Port Washington (Bus)","26318","0","370442D1","0"
"9","6B8578E8","GO101_25_26319","Bayside (Bus)","26319","1","370442D1W","0"
"9","6B8578E8","GO101_25_26320","Port Washington (Bus)","26320","0","370442D1","0"
"9","6B8578E8","GO101_25_26321","Bayside (Bus)","26321","1","370442D1W","0"
"9","6B8578E8","GO101_25_26350","Port Washington (Bus)","26350","0","370442D1","0"
"9","6B8578E8","GO101_25_26351","Bayside (Bus)","26351","1","370442D1W","0"
"9","6B8578E8","GO101_25_26352","Port Washington (Bus)","26352","0","370442D1","0"
"9","6B8578E8","GO101_25_26353","Bayside (Bus)","26353","1","370442D1W","0"
"9","6B8578E8","GO101_25_26354","Port Washington (Bus)","26354","0","370442D1","0"
"9","6B8578E8","GO101_25_26355","Bayside (Bus)","26355","1","370442D1W","0"
"9","6B8578E8","GO101_25_26356","Port Washington (Bus)","26356","0","370442D1","0"
"9","6B8578E8","GO101_25_26357","Bayside (Bus)","26357","1","370442D1W","0"
"9","6B8578E8","GO101_25_26358","Port Washington (Bus)","26358","0","370442D1","0"
"9","6B8578E8","GO101_25_26359","Bayside (Bus)","26359","1","370442D1W","0"
"9","6B8578E8","GO101_25_26360","Port Washington (Bus)","26360","0","370442D1","0"
"9","6B8578E8","GO101_25_26361","Bayside (Bus)","26361","1","370442D1W","0"
"9","6B8578E8","GO101_25_26362","Port Washington (Bus)","26362","0","370442D1","0"
"9","6B8578E8","GO101_25_26363","Bayside (Bus)","26363","1","370442D1W","0"
"9","6B8578E8","GO101_25_26364","Port Washington (Bus)","26364","0","370442D1","0"
"9","6B8578E8","GO101_25_26365","Bayside (Bus)","26365","1","370442D1W","0"
"9","6B8578E8","GO101_25_26366","Port Washington (Bus)","26366","0","370442D1","0"
"9","6B8578E8","GO101_25_26367","Bayside (Bus)","26367","1","370442D1W","0"
"9","6B8578E8","GO101_25_26368","Port Washington (Bus)","26368","0","370442D1","0"
"9","6B8578E8","GO101_25_26369","Bayside (Bus)","26369","1","370442D1W","0"
"9","6B8578E8","GO101_25_26370","Port Washington (Bus)","26370","0","370442D1","0"
"9","6B8578E8","GO101_25_26371","Bayside (Bus)","26371","1","370442D1W","0"
"9","E33669F6","GO101_25_26372","Port Washington (Bus)","26372","0","370442D1","0"
"9","6B8578E8","GO101_25_26373","Bayside (Bus)","26373","1","370442D1W","0"
"9","6B8578E8","GO101_25_26390","Port Washington (Bus)","26390","0","370442D1","0"
"9","6B8578E8","GO101_25_26392","Port Washington (Bus)","26392","0","370442D1","0"
"9","6B8578E8","GO101_25_26393","Bayside (Bus)","26393","1","370442D1W","0"
"9","6B8578E8","GO101_25_26394","Port Washington (Bus)","26394","0","370442D1","0"
"9","6B8578E8","GO101_25_26395","Bayside (Bus)","26395","1","370442D1W","0"
"9","6B8578E8","GO101_25_26396","Port Washington (Bus)","26396","0","370442D1","0"
"9","6B8578E8","GO101_25_26397","Bayside (Bus)","26397","1","370442D1W","0"
"9","6B8578E8","GO101_25_26398","Port Washington (Bus)","26398","0","370442D1","0"
"9","6B8578E8","GO101_25_26399","Bayside (Bus)","26399","1","370442D1W","0"
"9","6B8578E8","GO101_25_26412","Port Washington (Bus)","26412","0","370442D1","0"
"9","6B8578E8","GO101_25_26413","Bayside (Bus)","26413","1","370442D1W","0"
"9","6B8578E8","GO101_25_26414","Port Washington (Bus)","26414","0","370442D1","0"
"9","6B8578E8","GO101_25_26415","Bayside (Bus)","26415","1","370442D1W","0"
"9","6B8578E8","GO101_25_26416","Port Washington (Bus)","26416","0","370442D1","0"
"9","6B8578E8","GO101_25_26417","Bayside (Bus)","26417","1","370442D1W","0"
"9","6B8578E8","GO101_25_26418","Port Washington (Bus)","26418","0","370442D1","0"
"9","6B8578E8","GO101_25_26419","Bayside (Bus)","26419","1","370442D1W","0"
"9","6B8578E8","GO101_25_26420","Port Washington (Bus)","26420","0","370442D1","0"
"9","6B8578E8","GO101_25_26421","Bayside (Bus)","26421","1","370442D1W","0"
"9","6B8578E8","GO101_25_26423","Bayside (Bus)","26423","1","370442D1W","0"
"9","6B8578E8","GO101_25_26450","Port Washington (Bus)","26450","0","370442D1","0"
"9","6B8578E8","GO101_25_26451","Bayside (Bus)","26451","1","370442D1W","0"
"9","6B8578E8","GO101_25_26452","Port Washington (Bus)","26452","0","370442D1","0"
"9","6B8578E8","GO101_25_26453","Bayside (Bus)","26453","1","370442D1W","0"
"9","6B8578E8","GO101_25_26454","Port Washington (Bus)","26454","0","370442D1","0"
"9","6B8578E8","GO101_25_26455","Bayside (Bus)","26455","1","370442D1W","0"
"9","6B8578E8","GO101_25_26456","Port Washington (Bus)","26456","0","370442D1","0"
"9","6B8578E8","GO101_25_26457","Bayside (Bus)","26457","1","370442D1W","0"
"9","6B8578E8","GO101_25_26458","Port Washington (Bus)","26458","0","370442D1","0"
"9","6B8578E8","GO101_25_26459","Bayside (Bus)","26459","1","370442D1W","0"
"9","6B8578E8","GO101_25_26460","Port Washington (Bus)","26460","0","370442D1","0"
"9","6B8578E8","GO101_25_26461","Bayside (Bus)","26461","1","370442D1W","0"
"9","6B8578E8","GO101_25_26462","Port Washington (Bus)","26462","0","370442D1","0"
"9","6B8578E8","GO101_25_26463","Bayside (Bus)","26463","1","370442D1W","0"
"9","6B8578E8","GO101_25_26464","Port Washington (Bus)","26464","0","370442D1","0"
"9","6B8578E8","GO101_25_26465","Bayside (Bus)","26465","1","370442D1W","0"
"9","6B8578E8","GO101_25_26466","Port Washington (Bus)","26466","0","370442D1","0"
"9","6B8578E8","GO101_25_26468","Port Washington (Bus)","26468","0","370442D1","0"
"9","2BB7CC91","GO101_25_300_2811_METS","Port Washington","300","0","6F8FDD4A","0"
"9","58CE1625","GO101_25_300_1_2811_METS","Bayside","300","0","50D6C58B","0"
"9","2BB7CC91","GO101_25_303_2811_METS","Penn Station","303","1","6F8FDD4AW","0"
"9","58CE1625","GO101_25_303_1_2811_METS","Penn Station","303","1","50D6C58BW","0"
"9","2BB7CC91","GO101_25_305_2811_METS","Penn Station","305","1","6F8FDD4AW","0"
"9","58CE1625","GO101_25_305_1_2811_METS","Penn Station","305","1","50D6C58BW","0"
"9","A308F0B7","GO101_25_306_2811_METS","Port Washington","306","0","6F8FDD4A","0"
"9","2BB7CC91","GO101_25_307_2811_METS","Penn Station","307","1","6F8FDD4AW","0"
"9","58CE1625","GO101_25_307_1_2811_METS","Penn Station","307","1","50D6C58BW","0"
"9","A308F0B7","GO101_25_310_2811_METS","Port Washington","310","0","6F8FDD4A","0"
"9","A308F0B7","GO101_25_311_2811_METS","Penn Station","311","1","6F8FDD4AW","1"
"9","A308F0B7","GO101_25_313_2811_METS","Penn Station","313","1","6F8FDD4AW","1"
"9","A308F0B7","GO101_25_314_2811_METS","Port Washington","314","0","6F8FDD4A","0"
"9","A308F0B7","GO101_25_316_2811_METS","Port Washington","316","0","6F8FDD4A","0"
"9","A308F0B7","GO101_25_317_2811_METS","Penn Station","317","1","6F8FDD4AW","1"
"9","A308F0B7","GO101_25_318_2811_METS","Port Washington","318","0","6F8FDD4A","0"
"9","A308F0B7","GO101_25_320_2811_METS","Port Washington","320","0","6F8FDD4A","0"
"9","A308F0B7","GO101_25_321_2811_METS","Penn Station","321","1","6F8FDD4AW","1"
"9","A308F0B7","GO101_25_325_2811_METS","Penn Station","325","1","6F8FDD4AW","1"
"9","A308F0B7","GO101_25_327_2811_METS","Penn Station","327","1","6F8FDD4AW","1"
"9","A308F0B7","GO101_25_329_2811_METS","Penn Station","329","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_331_2811_METS","Penn Station","331","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_350_2811_METS","Port Washington","350","0","6F8FDD4A","0"
"9","A308F0B7","GO101_25_351_2811_METS","Penn Station","351","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_352_2811_METS","Port Washington","352","0","6F8FDD4A","0"
"9","A308F0B7","GO101_25_353_2811_METS","Penn Station","353","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_354_2811_METS","Port Washington","354","0","6F8FDD4A","0"
"9","A308F0B7","GO101_25_355_2811_METS","Penn Station","355","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_356_2811_METS","Port Washington","356","0","6F8FDD4A","0"
"9","A308F0B7","GO101_25_357_2811_METS","Penn Station","357","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_358_2811_METS","Port Washington","358","0","6F8FDD4A","1"
"9","A308F0B7","GO101_25_359_2811_METS","Penn Station","359","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_360_2811_METS","Port Washington","360","0","6F8FDD4A","1"
"9","A308F0B7","GO101_25_361_2811_METS","Penn Station","361","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_362_2811_METS","Port Washington","362","0","6F8FDD4A","1"
"9","A308F0B7","GO101_25_363_2811_METS","Penn Station","363","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_364_2811_METS","Port Washington","364","0","6F8FDD4A","1"
"9","A308F0B7","GO101_25_365_2811_METS","Penn Station","365","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_366_2811_METS","Port Washington","366","0","6F8FDD4A","1"
"9","A308F0B7","GO101_25_367_2811_METS","Penn Station","367","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_368_2811_METS","Port Washington","368","0","6F8FDD4A","1"
"9","A308F0B7","GO101_25_369_2811_METS","Penn Station","369","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_370_2811_METS","Port Washington","370","0","6F8FDD4A","0"
"9","A308F0B7","GO101_25_371_2811_METS","Penn Station","371","1","6F8FDD4AW","0"
"9","A308F0B7","GO101_25_372_2811_METS","Port Washington","372","0","6F8FDD4A","0"
"9","4AE97176","GO101_25_373_2811_METS","Penn Station","373","1","6F8FDD4AW","0"
"9","E8879671","GO101_25_373_1_2811_METS","Penn Station","373","1","50D6C58BW","0"
"9","A308F0B7","GO101_25_374_2811_METS","Port Washington","374","0","6F8FDD4A","0"
"9","4AE97176","GO101_25_376_2811_METS","Port Washington","376","0","6F8FDD4A","0"
"9","E8879671","GO101_25_376_1_2811_METS","Bayside","376","0","50D6C58B","0"
"9","4AE97176","GO101_25_378_2811_METS","Port Washington","378","0","6F8FDD4A","0"
"9","E8879671","GO101_25_378_1_2811_METS","Bayside","378","0","50D6C58B","0"
"9","4AE97176","GO101_25_380_2811_METS","Port Washington","380","0","6F8FDD4A","0"
"9","E8879671","GO101_25_380_1_2811_METS","Bayside","380","0","50D6C58B","0"
"9","4AE97176","GO101_25_382_2811_METS","Port Washington","382","0","6F8FDD4A","0"
"9","E8879671","GO101_25_382_1_2811_METS","Bayside","382","0","50D6C58B","0"
"9","A308F0B7","GO101_25_391_2811_METS","Penn Station","391","1","6F8FDD4AW","0"
"9","4AE97176","GO101_25_393_2811_METS","Penn Station","393","1","6F8FDD4AW","0"
"9","E8879671","GO101_25_393_1_2811_METS","Penn Station","393","1","50D6C58BW","0"
"9","2BB7CC91","GO101_25_400_2811_METS","Port Washington","400","0","DE60969A","0"
"9","58CE1625","GO101_25_400_1_2811_METS","Bayside","400","0","9A672F4D","0"
"9","A308F0B7","GO101_25_405_2811_METS","Grand Central","405","1","DE60969AW","0"
"9","A308F0B7","GO101_25_410_2811_METS","Port Washington","410","0","DE60969A","0"
"9","A308F0B7","GO101_25_411_2811_METS","Grand Central","411","1","DE60969AW","1"
"9","A308F0B7","GO101_25_415_2811_METS","Grand Central","415","1","DE60969AW","1"
"9","A308F0B7","GO101_25_416_2811_METS","Port Washington","416","0","DE60969A","0"
"9","91A68131","GO101_25_418_2811_METS","Port Washington","418","0","DE60969A","0"
"9","A308F0B7","GO101_25_419_2811_METS","Grand Central","419","1","DE60969AW","1"
"9","91A68131","GO101_25_420_2811_METS","Port Washington","420","0","DE60969A","0"
"9","91A68131","GO101_25_422_2811_METS","Port Washington","422","0","DE60969A","0"
"9","A308F0B7","GO101_25_423_2811_METS","Grand Central","423","1","DE60969AW","1"
"9","A308F0B7","GO101_25_425_2811_METS","Grand Central","425","1","DE60969AW","1"
"9","91A68131","GO101_25_427_2811_METS","Grand Central","427","1","DE60969AW","0"
"9","91A68131","GO101_25_429_2811_METS","Grand Central","429","1","DE60969AW","0"
"9","91A68131","GO101_25_450_2811_METS","Port Washington","450","0","DE60969A","0"
"9","91A68131","GO101_25_451_2811_METS","Grand Central","451","1","DE60969AW","0"
"9","91A68131","GO101_25_452_2811_METS","Port Washington","452","0","DE60969A","0"
"9","91A68131","GO101_25_453_2811_METS","Grand Central","453","1","DE60969AW","0"
"9","A308F0B7","GO101_25_454_2811_METS","Port Washington","454","0","DE60969A","0"
"9","91A68131","GO101_25_455_2811_METS","Grand Central","455","1","DE60969AW","0"
"9","A308F0B7","GO101_25_456_2811_METS","Port Washington","456","0","DE60969A","0"
"9","A308F0B7","GO101_25_457_2811_METS","Grand Central","457","1","DE60969AW","0"
"9","A308F0B7","GO101_25_458_2811_METS","Port Washington","458","0","DE60969A","1"
"9","A308F0B7","GO101_25_459_2811_METS","Grand Central","459","1","DE60969AW","0"
"9","A308F0B7","GO101_25_460_2811_METS","Port Washington","460","0","DE60969A","1"
"9","A308F0B7","GO101_25_461_2811_METS","Grand Central","461","1","DE60969AW","0"
"9","A308F0B7","GO101_25_462_2811_METS","Port Washington","462","0","DE60969A","1"
"9","A308F0B7","GO101_25_463_2811_METS","Grand Central","463","1","DE60969AW","0"
"9","A308F0B7","GO101_25_464_2811_METS","Port Washington","464","0","DE60969A","1"
"9","A308F0B7","GO101_25_467_2811_METS","Grand Central","467","1","DE60969AW","0"
"9","A308F0B7","GO101_25_468_2811_METS","Port Washington","468","0","DE60969A","1"
"9","A308F0B7","GO101_25_469_2811_METS","Grand Central","469","1","DE60969AW","0"
"9","A308F0B7","GO101_25_472_2811_METS","Port Washington","472","0","DE60969A","0"
"9","A308F0B7","GO101_25_1310_2811_METS","Great Neck","1310","0","09646F9B","0"
"9","A308F0B7","GO101_25_1315_2811_METS","Penn Station","1315","1","09646F9BW","1"
"9","A308F0B7","GO101_25_1319_2811_METS","Penn Station","1319","1","09646F9BW","1"
"9","A308F0B7","GO101_25_1323_2811_METS","Penn Station","1323","1","09646F9BW","1"
"9","A308F0B7","GO101_25_1327_2811_METS","Penn Station","1327","1","09646F9BW","0"
"9","A308F0B7","GO101_25_1362_2811_METS","Great Neck","1362","0","09646F9B","1"
"9","A308F0B7","GO101_25_1363_2811_METS","Penn Station","1363","1","09646F9BW","0"
"9","A308F0B7","GO101_25_1364_2811_METS","Great Neck","1364","0","09646F9B","1"
"9","A308F0B7","GO101_25_1365_2811_METS","Penn Station","1365","1","09646F9BW","0"
"9","A308F0B7","GO101_25_1366_2811_METS","Great Neck","1366","0","09646F9B","1"
"9","A308F0B7","GO101_25_1368_2811_METS","Great Neck","1368","0","09646F9B","1"
"9","A308F0B7","GO101_25_1412_2811_METS","Great Neck","1412","0","6663602C","0"
"9","A308F0B7","GO101_25_1413_2811_METS","Grand Central","1413","1","6663602CW","1"
"9","A308F0B7","GO101_25_1414_2811_METS","Great Neck","1414","0","6663602C","0"
"9","A308F0B7","GO101_25_1416_2811_METS","Great Neck","1416","0","6663602C","0"
"9","A308F0B7","GO101_25_1421_2811_METS","Grand Central","1421","1","6663602CW","1"
"9","A308F0B7","GO101_25_1462_2811_METS","Great Neck","1462","0","6663602C","1"
"9","A308F0B7","GO101_25_1463_2811_METS","Grand Central","1463","1","6663602CW","0"
"9","A308F0B7","GO101_25_1464_2811_METS","Great Neck","1464","0","6663602C","1"
"9","A308F0B7","GO101_25_1466_2811_METS","Great Neck","1466","0","6663602C","1"
"9","A308F0B7","GO101_25_1472_2811_METS","Great Neck","1472","0","6663602C","1"
"9","58CE1625","GO101_25_6399_1_2811_METS","Penn Station","6399","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6300_2812_METS","Port Washington","6300","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6300_1_2812_METS","Bayside","6300","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6301_2812_METS","Penn Station","6301","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6301_1_2812_METS","Penn Station","6301","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6302_2812_METS","Port Washington","6302","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6302_1_2812_METS","Bayside","6302","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6303_2812_METS","Penn Station","6303","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6303_1_2812_METS","Penn Station","6303","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6304_2812_METS","Port Washington","6304","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6304_1_2812_METS","Bayside","6304","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6305_2812_METS","Penn Station","6305","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6305_1_2812_METS","Penn Station","6305","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6307_2812_METS","Penn Station","6307","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6307_1_2812_METS","Penn Station","6307","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6310_2812_METS","Port Washington","6310","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6310_1_2812_METS","Bayside","6310","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6311_2812_METS","Penn Station","6311","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6311_1_2812_METS","Penn Station","6311","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6312_2812_METS","Port Washington","6312","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6312_1_2812_METS","Bayside","6312","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6313_2812_METS","Penn Station","6313","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6313_1_2812_METS","Penn Station","6313","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6314_2812_METS","Port Washington","6314","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6314_1_2812_METS","Bayside","6314","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6315_2812_METS","Penn Station","6315","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6315_1_2812_METS","Penn Station","6315","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6316_2812_METS","Port Washington","6316","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6316_1_2812_METS","Bayside","6316","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6317_2812_METS","Penn Station","6317","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6317_1_2812_METS","Penn Station","6317","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6318_2812_METS","Port Washington","6318","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6318_1_2812_METS","Bayside","6318","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6319_2812_METS","Penn Station","6319","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6319_1_2812_METS","Penn Station","6319","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6320_2812_METS","Port Washington","6320","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6320_1_2812_METS","Bayside","6320","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6321_2812_METS","Penn Station","6321","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6321_1_2812_METS","Penn Station","6321","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6350_2812_METS","Port Washington","6350","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6350_1_2812_METS","Bayside","6350","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6351_2812_METS","Penn Station","6351","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6351_1_2812_METS","Penn Station","6351","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6352_2812_METS","Port Washington","6352","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6352_1_2812_METS","Bayside","6352","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6353_2812_METS","Penn Station","6353","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6353_1_2812_METS","Penn Station","6353","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6354_2812_METS","Port Washington","6354","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6354_1_2812_METS","Bayside","6354","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6355_2812_METS","Penn Station","6355","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6355_1_2812_METS","Penn Station","6355","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6356_2812_METS","Port Washington","6356","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6356_1_2812_METS","Bayside","6356","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6357_2812_METS","Penn Station","6357","1","6F8FDD4AW","0"
"9","6B8578E8","GO101_25_6357_1_2812_METS","Penn Station","6357","1","50D6C58BW","0"
"9","5ACCE67D","GO101_25_6358_2812_METS","Port Washington","6358","0","6F8FDD4A","0"
"9","6B8578E8","GO101_25_6358_1_2812_METS","Bayside","6358","0","50D6C58B","0"
"9","5ACCE67D","GO101_25_6359_2812_METS","Penn Station","6359","1","6F8FDD4AW","0"
